session_id,hour_in_session,operating_hours_since_overhaul,material_density,ambient_temp_C,Vibration_Engine_RMS,Vibration_Engine_Peak,Vibration_Undercarriage_RMS,Vibration_Undercarriage_Peak,Hydraulic_Pressure_Implement,Return_Pressure,Hydraulic_Oil_Temp,Engine_Coolant_Temp,Differential_Pressure_Filter,Oil_Particle_Count,Track_Slip_Ratio,Engine_Load_Factor,Fuel_Consumption_Rate,Drawbar_Pull_Force,degradation_progress,active_failure_count,dominant_failure_mode,health_state
4,196,1436,5.83,33.45,1.317,2.955,3.83,8.211,249.097,7.184,79.517,101.158,0.498,210.089,10.807,61.97,29.216,109.265,0.7393,2,undercarriage_wear,degrading
4,197,1437,5.8,34.02,1.395,2.915,3.823,9.124,251.645,6.597,80.396,94.719,0.523,233.636,11.103,62.52,26.868,112.109,0.7456,2,undercarriage_wear,degrading
4,198,1438,5.82,34.2,1.371,2.892,3.854,8.247,259.478,6.759,76.413,103.374,0.523,221.472,11.45,64.552,29.764,110.849,0.7519,2,undercarriage_wear,degrading
4,199,1439,5.83,33.41,1.324,2.909,3.827,8.174,250.254,6.801,77.569,97.057,0.514,215.534,11.481,63.688,29.127,107.61,0.7581,2,undercarriage_wear,degrading
4,200,1440,5.85,33.2,1.304,2.752,3.679,7.872,243.564,7.026,79.598,96.591,0.503,224.175,11.918,65.366,32.306,93.054,0.7642,2,undercarriage_wear,degrading
4,201,1441,5.82,32.4,1.354,2.945,3.971,8.813,238.097,6.494,80.056,93.887,0.515,216.588,11.818,62.247,30.825,100.212,0.7701,2,undercarriage_wear,degrading
4,202,1442,5.83,33.26,1.329,2.628,4.114,8.457,250.829,7.011,77.621,103.864,0.513,222.22,11.881,61.307,29.517,99.917,0.776,2,undercarriage_wear,degrading
4,203,1443,5.86,31.28,1.334,2.763,3.96,8.342,247.027,6.654,78.335,96.117,0.51,215.362,11.674,63.736,28.083,102.246,0.7818,2,undercarriage_wear,degrading
4,204,1444,5.88,29.6,1.311,2.785,3.98,8.679,247.513,7.29,76.62,91.668,0.53,220.307,12.06,63.988,31.645,109.092,0.7874,2,undercarriage_wear,degrading
4,205,1445,5.87,29.15,1.316,2.853,3.921,8.355,250.795,6.776,78.712,104.525,0.576,223.374,11.633,66.723,31.951,96.082,0.7929,2,undercarriage_wear,degrading
4,206,1446,5.88,27.99,1.358,2.917,4.067,9.496,253.374,6.394,77.735,97.215,0.555,234.021,12.152,63.348,30.945,110.289,0.7984,2,undercarriage_wear,degrading
4,207,1447,5.86,25.49,1.344,2.88,3.96,8.876,250.818,6.642,74.646,97.887,0.569,230.395,11.899,65.163,32.176,98.02,0.8037,2,undercarriage_wear,degrading
4,208,1448,5.85,25.47,1.441,3.122,4.002,9.182,246.509,7.01,76.529,100.934,0.511,232.171,11.666,66.186,31.096,95.737,0.8089,2,undercarriage_wear,degrading
4,209,1449,5.83,25.14,1.377,2.932,3.829,8.753,240.23,6.709,74.441,97.294,0.563,228.437,12.223,66.026,33.121,102.113,0.814,2,undercarriage_wear,degrading
4,210,1450,5.81,25.37,1.318,2.589,3.944,8.783,241.92,6.675,76.471,98.648,0.529,234.62,12.475,65.922,33.191,101.79,0.819,2,undercarriage_wear,degrading
4,211,1451,5.81,25.02,1.306,2.861,4.045,9.45,255.981,6.862,76.362,95.501,0.547,224.032,12.077,67.023,29.854,99.982,0.8239,2,undercarriage_wear,degrading
4,212,1452,5.8,25.54,1.374,2.812,4.111,9.41,243.617,6.606,80.804,98.028,0.535,225.524,12.622,68.402,30.333,93.284,0.8287,2,undercarriage_wear,degrading
4,213,1453,5.78,26.04,1.348,2.856,4.124,9.16,234.588,6.638,75.081,95.64,0.516,233.634,11.858,69.384,35.101,98.055,0.8334,2,undercarriage_wear,degrading
4,214,1454,5.75,27.88,1.408,2.974,3.878,8.142,258.509,6.462,76.352,96.298,0.541,229.628,12.016,67.411,33.782,90.9,0.838,2,undercarriage_wear,degrading
4,215,1455,5.8,27.47,1.374,2.889,3.899,8.967,238.595,7.105,75.065,96.744,0.535,231.929,12.342,66.546,30.988,91.453,0.8425,2,undercarriage_wear,degrading
4,216,1456,5.78,29.24,1.297,2.633,4.12,8.817,247.938,6.395,74.997,95.57,0.483,231.451,12.331,70.402,30.721,93.775,0.8469,2,undercarriage_wear,degrading
4,217,1457,5.79,29.56,1.331,2.633,3.993,9.143,252.395,6.73,76.456,98.84,0.521,241.447,12.303,66.779,33.327,90.21,0.8512,2,undercarriage_wear,degrading
4,218,1458,5.75,31.13,1.344,2.738,4.17,9.44,247.373,6.804,79.725,99.366,0.544,242.316,12.545,71.399,31.613,97.217,0.8553,2,undercarriage_wear,degrading
4,219,1459,5.78,32.87,1.385,2.98,3.921,8.37,223.684,6.686,80.713,101.088,0.531,229.846,12.426,71.114,32.933,90.035,0.8594,2,undercarriage_wear,degrading
4,220,1460,5.79,33.6,1.334,2.68,4.088,9.33,251.382,6.388,80.046,100.761,0.535,222.683,12.515,71.679,33.476,90.923,0.8634,2,undercarriage_wear,degrading
4,221,1461,5.78,33.66,1.378,2.816,4.103,9.344,260.327,6.449,78.723,105.604,0.506,230.199,12.721,70.746,33.578,87.651,0.8673,2,undercarriage_wear,degrading
4,222,1462,5.77,34.67,1.327,2.821,4.165,9.491,255.04,6.815,78.734,102.677,0.53,229.392,12.513,66.698,35.456,94.734,0.8711,2,undercarriage_wear,degrading
4,223,1463,5.79,34.66,1.375,2.799,4.017,9.141,227.126,6.502,77.763,98.329,0.522,241.531,12.705,68.721,36.643,87.398,0.8748,2,undercarriage_wear,degrading
4,224,1464,5.72,33.36,1.389,2.869,3.925,8.653,267.561,6.191,78.035,100.294,0.519,242.578,12.587,71.018,33.499,93.767,0.8784,2,undercarriage_wear,degrading
4,225,1465,5.7,32.83,1.428,3.006,4.155,9.633,234.184,6.782,76.119,103.553,0.508,229.748,12.474,69.756,32.723,92.802,0.8819,2,undercarriage_wear,degrading
4,226,1466,5.7,31.48,1.387,2.937,4.2,9.254,236.544,6.479,81.619,94.966,0.545,232.031,13.03,70.636,35.064,86.285,0.8854,2,undercarriage_wear,degrading
4,227,1467,5.7,31.04,1.351,2.748,4.258,9.237,254.413,6.841,82.528,105.228,0.532,227.483,13.317,72.422,37.025,87.536,0.8887,2,undercarriage_wear,degrading
4,228,1468,5.75,28.78,1.434,3.024,4.125,9.606,251.705,6.641,72.983,94.95,0.53,238.879,13.197,71.608,34.276,85.178,0.892,2,undercarriage_wear,degrading
4,229,1469,5.75,29.41,1.376,2.925,4.251,10.005,248.055,6.629,78.301,101.012,0.572,238.035,13.035,70.226,36.264,88.471,0.8952,2,undercarriage_wear,degrading
4,230,1470,5.77,27.93,1.412,2.851,4.228,9.829,241.969,6.702,77.615,97.546,0.535,244.121,12.815,73.974,33.974,85.126,0.8983,2,undercarriage_wear,degrading
4,231,1471,5.81,25.6,1.364,2.884,4.325,9.738,260.628,6.415,76.438,96.736,0.552,242.487,12.952,73.779,35.416,83.821,0.9013,2,undercarriage_wear,degrading
4,232,1472,5.82,25.13,1.391,2.858,4.187,8.772,247.522,6.491,74.477,92.372,0.53,243.621,13.349,72.885,33.837,85.025,0.9042,2,undercarriage_wear,degrading
4,233,1473,5.81,25.41,1.36,2.868,4.016,9.665,232.667,6.627,78.189,100.113,0.516,229.156,12.478,74.741,35.732,78.328,0.9071,2,undercarriage_wear,degrading
4,234,1474,5.78,24.8,1.401,3.006,4.197,8.794,259.435,6.414,76.574,92.442,0.499,235.786,13.018,73.992,35.696,83.262,0.9098,2,undercarriage_wear,degrading
4,235,1475,5.8,25.48,1.42,2.966,4.22,9.821,249.801,6.861,78.287,92.179,0.53,246.976,13.349,76.382,36.955,85.385,0.9125,2,undercarriage_wear,degrading
4,236,1476,5.83,25.39,1.375,2.968,4.273,10.541,258.75,6.615,74.346,101.203,0.462,237.021,12.879,74.825,38.905,83.026,0.9152,2,undercarriage_wear,degrading
4,237,1477,5.84,27.23,1.375,2.956,4.061,9.296,253.61,6.341,73.733,104.042,0.53,229.788,13.334,77.119,35.806,85.418,0.9177,2,undercarriage_wear,degrading
4,238,1478,5.87,27.25,1.409,3.039,4.198,9.666,271.43,6.555,77.835,95.605,0.531,246.946,13.356,72.146,33.528,80.105,0.9202,2,undercarriage_wear,degrading
4,239,1479,5.93,29.79,1.368,2.909,4.332,10.012,245.757,6.713,75.838,102.289,0.519,237.634,12.896,76.486,36.454,79.403,0.9226,2,undercarriage_wear,degrading
4,240,1480,5.95,29.86,1.345,2.918,4.234,9.719,249.066,6.582,80.481,101.668,0.522,249.3,13.348,75.391,37.397,76.539,0.925,2,undercarriage_wear,degrading
4,241,1481,5.92,29.86,1.413,3.001,4.217,10.509,255.688,6.785,73.256,98.611,0.495,242.067,13.174,74.869,37.403,78.419,0.9273,2,undercarriage_wear,degrading
4,242,1482,5.93,33.0,1.398,2.789,4.459,9.819,245.779,6.827,78.444,104.679,0.556,240.532,13.482,78.617,37.013,86.152,0.9295,2,undercarriage_wear,degrading
4,243,1483,5.96,33.34,1.399,2.867,4.146,9.084,256.752,7.266,78.274,99.548,0.516,252.219,13.584,78.539,39.754,79.727,0.9317,2,undercarriage_wear,degrading
4,244,1484,5.95,33.63,1.423,2.97,4.398,9.896,220.343,6.966,79.077,102.121,0.501,233.886,13.531,73.867,37.811,76.139,0.9338,2,undercarriage_wear,degrading
4,245,1485,5.98,34.23,1.43,2.995,4.381,10.687,248.486,6.296,80.757,96.077,0.537,253.23,13.471,78.933,37.613,74.219,0.9358,2,undercarriage_wear,degrading
4,246,1486,5.98,33.29,1.402,2.975,4.251,9.475,248.181,6.602,80.66,96.022,0.527,238.986,13.553,79.036,36.713,71.633,0.9378,2,undercarriage_wear,degrading
4,247,1487,5.99,32.76,1.369,2.805,4.277,9.927,247.889,6.625,81.006,104.4,0.516,244.82,13.169,77.071,35.339,73.704,0.9397,2,undercarriage_wear,degrading
4,248,1488,5.98,33.37,1.387,3.089,4.28,10.188,240.665,6.827,81.57,102.457,0.513,245.112,13.506,77.165,38.795,78.445,0.9416,2,undercarriage_wear,degrading
4,249,1489,5.99,33.51,1.432,2.999,4.308,10.142,258.003,6.465,79.496,100.095,0.524,241.133,13.313,76.151,38.83,73.898,0.9434,2,undercarriage_wear,degrading
4,250,1490,5.99,31.99,1.418,2.976,4.228,10.049,244.346,6.561,84.098,106.996,0.556,238.992,13.843,78.668,36.901,71.58,0.9451,2,undercarriage_wear,degrading
4,251,1491,5.95,31.69,1.394,2.869,4.249,10.255,250.899,6.39,82.308,106.92,0.535,241.946,13.756,79.187,38.681,71.272,0.9468,2,undercarriage_wear,degrading
4,252,1492,5.94,30.29,1.387,2.825,4.26,9.853,248.517,6.544,77.785,101.379,0.523,237.613,13.772,81.205,38.679,75.536,0.9485,2,undercarriage_wear,degrading
4,253,1493,5.92,28.35,1.438,3.009,4.266,9.571,253.504,6.553,77.329,94.173,0.544,258.728,14.072,80.524,38.049,72.495,0.952,2,cutting_edge_wear,degrading
4,254,1494,5.91,27.96,1.409,2.962,4.271,9.819,262.441,6.614,76.73,98.852,0.525,241.735,13.515,78.441,37.929,70.14,0.9627,2,cutting_edge_wear,degrading
4,255,1495,5.89,27.23,1.446,3.028,4.064,9.165,250.33,6.404,77.987,96.162,0.533,253.463,13.466,81.036,40.045,70.522,0.9734,2,cutting_edge_wear,imminent_failure
4,256,1496,5.91,25.55,1.452,3.2,4.322,10.879,256.772,6.925,74.273,98.974,0.528,252.717,13.542,80.504,39.183,77.894,0.9841,2,cutting_edge_wear,imminent_failure
4,257,1497,5.94,25.03,1.41,2.95,4.258,9.531,250.21,6.803,74.467,95.308,0.538,248.209,13.212,79.625,38.752,74.252,0.9947,2,cutting_edge_wear,imminent_failure
4,258,1498,5.95,25.08,1.457,3.051,4.116,9.597,244.0,6.341,71.442,94.454,0.514,244.858,13.252,78.615,38.388,74.759,1.0,2,cutting_edge_wear,imminent_failure
4,259,1499,5.92,23.71,1.427,3.07,4.283,9.211,247.308,6.695,74.756,90.335,0.497,247.345,13.864,82.579,39.59,64.688,1.0,2,cutting_edge_wear,imminent_failure
4,260,1500,5.92,25.77,1.432,2.991,4.283,9.851,245.915,6.313,78.939,99.42,0.545,250.175,13.309,82.259,41.338,69.642,1.0,2,cutting_edge_wear,imminent_failure
4,261,1501,5.89,26.75,1.343,2.866,4.465,10.101,253.919,7.012,76.66,91.038,0.559,246.994,13.406,82.406,40.137,68.025,1.0,2,cutting_edge_wear,imminent_failure
4,262,1502,5.88,27.34,1.387,2.801,4.27,10.037,249.427,7.077,77.049,98.165,0.498,235.347,13.693,80.08,39.402,71.693,1.0,2,cutting_edge_wear,imminent_failure
4,263,1503,5.9,28.54,1.389,2.806,4.405,10.367,240.821,6.676,78.44,102.115,0.528,233.703,13.622,81.745,40.314,73.335,1.0,2,cutting_edge_wear,imminent_failure
4,264,1504,5.92,29.47,1.411,2.973,4.486,10.851,246.538,6.484,75.948,97.393,0.514,257.337,14.002,78.991,42.074,71.132,1.0,2,cutting_edge_wear,imminent_failure
4,265,1505,5.93,29.47,1.426,2.975,4.266,10.289,233.985,6.529,78.288,96.11,0.545,227.998,13.771,79.716,40.631,67.447,1.0,2,cutting_edge_wear,imminent_failure
4,266,1506,5.96,32.75,1.428,2.926,4.331,9.888,247.207,6.58,81.778,100.708,0.53,248.039,13.534,81.622,40.262,68.185,1.0,2,cutting_edge_wear,imminent_failure
4,267,1507,5.97,32.46,1.433,3.02,4.525,9.968,249.056,6.663,80.293,97.904,0.602,244.989,14.037,82.048,40.892,72.18,1.0,2,cutting_edge_wear,imminent_failure
4,268,1508,5.96,33.03,1.398,2.954,4.361,9.653,266.544,7.018,82.111,101.7,0.517,247.792,13.967,78.607,39.569,72.473,1.0,2,cutting_edge_wear,imminent_failure
4,269,1509,5.98,34.66,1.448,2.975,4.377,10.143,262.246,6.919,83.541,97.816,0.56,238.582,13.365,79.682,40.144,70.735,1.0,2,cutting_edge_wear,imminent_failure
4,270,1510,6.0,34.59,1.488,3.077,4.293,9.89,239.277,6.922,82.097,101.144,0.562,249.136,13.842,80.978,39.037,70.761,1.0,2,cutting_edge_wear,imminent_failure
4,271,1511,5.99,34.01,1.41,2.98,4.412,10.205,251.186,6.73,78.613,100.098,0.536,248.112,13.565,83.358,37.271,70.478,1.0,2,cutting_edge_wear,imminent_failure
4,272,1512,6.0,33.86,1.399,2.848,4.333,9.707,251.424,6.412,79.41,101.259,0.525,266.202,13.559,80.159,40.415,71.184,1.0,2,cutting_edge_wear,imminent_failure
4,273,1513,5.99,31.99,1.398,2.883,4.137,10.015,247.004,6.504,83.839,106.577,0.526,247.573,14.298,81.877,40.419,72.553,1.0,2,cutting_edge_wear,imminent_failure
4,274,1514,5.95,31.7,1.426,3.042,4.297,9.257,247.267,6.704,79.963,101.344,0.524,256.199,13.792,81.977,39.347,72.148,1.0,2,cutting_edge_wear,imminent_failure
4,275,1515,5.96,31.44,1.404,2.945,4.206,9.402,245.529,6.4,79.539,102.356,0.551,236.042,13.698,81.099,41.546,70.296,1.0,2,cutting_edge_wear,imminent_failure
4,276,1516,5.93,29.09,1.36,2.815,4.347,9.523,266.875,6.762,76.106,97.628,0.504,253.876,13.776,81.979,38.62,69.984,1.0,2,cutting_edge_wear,imminent_failure
4,277,1517,5.93,27.74,1.37,2.798,4.235,9.614,244.755,6.883,77.245,100.223,0.52,248.255,14.002,79.07,36.883,69.887,1.0,2,cutting_edge_wear,imminent_failure
4,278,1518,5.9,27.3,1.459,2.97,4.386,10.542,251.815,6.82,78.862,98.322,0.517,248.563,13.547,80.252,38.649,67.639,1.0,2,cutting_edge_wear,imminent_failure
4,279,1519,5.88,26.38,1.468,3.071,4.338,9.817,223.915,6.81,76.868,99.111,0.484,248.661,13.592,84.004,37.244,67.553,1.0,2,cutting_edge_wear,imminent_failure
4,280,1520,5.87,25.99,1.48,3.296,4.197,9.646,256.274,6.24,75.499,101.161,0.544,258.735,13.925,84.112,40.352,71.66,1.0,2,cutting_edge_wear,imminent_failure
4,281,1521,5.9,24.33,1.43,3.054,4.28,10.059,259.988,7.01,75.278,96.653,0.549,248.459,13.317,82.969,38.558,67.851,1.0,2,cutting_edge_wear,imminent_failure
4,282,1522,5.89,23.47,1.386,2.795,4.401,9.941,238.246,6.312,78.149,96.751,0.509,241.101,14.024,83.41,41.43,72.541,1.0,2,cutting_edge_wear,imminent_failure
4,283,1523,5.86,25.71,1.406,3.015,4.458,10.362,243.285,6.652,78.019,97.093,0.548,242.292,13.284,78.066,41.385,69.792,1.0,2,cutting_edge_wear,imminent_failure
4,284,1524,5.87,24.95,1.368,2.807,4.234,9.791,252.667,6.838,77.377,96.807,0.487,252.439,13.67,79.669,38.26,72.509,1.0,2,cutting_edge_wear,imminent_failure
4,285,1525,5.87,25.95,1.367,2.869,4.213,9.208,248.45,6.775,77.625,99.479,0.525,249.821,13.286,80.814,38.451,71.93,1.0,2,cutting_edge_wear,imminent_failure
4,286,1526,5.89,25.94,1.431,2.952,4.546,10.215,252.916,6.382,73.996,97.6,0.521,235.817,13.444,85.786,40.683,72.622,1.0,2,cutting_edge_wear,imminent_failure
4,287,1527,5.86,28.95,1.441,3.21,4.331,10.057,245.444,6.425,78.608,105.068,0.526,250.297,14.104,80.8,41.41,68.473,1.0,2,cutting_edge_wear,imminent_failure
4,288,1528,5.87,29.71,1.492,3.028,4.343,10.452,266.279,6.758,80.769,109.498,0.526,238.99,14.034,82.724,36.456,71.224,1.0,2,cutting_edge_wear,imminent_failure
4,289,1529,5.92,30.85,1.419,3.008,4.254,10.237,242.213,6.812,78.252,98.345,0.522,249.756,14.077,82.172,40.281,72.412,1.0,2,cutting_edge_wear,imminent_failure
4,290,1530,5.92,31.93,1.373,2.824,4.358,10.813,274.73,6.423,81.597,101.737,0.515,240.95,13.34,82.121,36.17,65.303,1.0,2,cutting_edge_wear,imminent_failure
4,291,1531,5.92,31.45,1.418,3.043,4.522,10.553,260.723,6.783,80.376,104.244,0.521,244.66,13.454,81.442,38.904,75.395,1.0,2,cutting_edge_wear,imminent_failure
4,292,1532,5.88,32.81,1.412,2.991,4.361,9.819,256.447,6.325,81.65,99.984,0.556,242.796,13.838,79.237,41.609,77.021,1.0,2,cutting_edge_wear,imminent_failure
4,293,1533,5.87,33.58,1.404,3.059,4.449,10.159,238.18,6.839,80.19,97.591,0.51,257.408,13.94,76.484,44.774,72.882,1.0,2,cutting_edge_wear,imminent_failure
4,294,1534,5.88,33.55,1.434,3.077,4.336,9.882,257.124,6.477,82.129,107.389,0.577,249.498,13.514,83.713,39.398,72.476,1.0,2,cutting_edge_wear,imminent_failure
4,295,1535,5.87,33.68,1.378,2.833,4.221,9.505,254.106,6.708,76.701,103.653,0.509,255.582,13.575,80.262,37.724,71.782,1.0,2,cutting_edge_wear,imminent_failure
4,296,1536,5.88,33.54,1.427,3.258,4.259,9.898,227.867,6.668,80.137,102.299,0.53,267.152,13.422,78.025,38.945,69.002,1.0,2,cutting_edge_wear,imminent_failure
4,297,1537,5.89,33.29,1.445,3.086,4.211,9.807,234.857,6.968,81.605,106.281,0.537,246.985,14.213,82.217,39.91,69.691,1.0,2,cutting_edge_wear,imminent_failure
4,298,1538,5.86,30.86,1.473,3.042,4.356,9.505,251.674,6.747,79.53,103.082,0.517,257.288,13.603,82.123,38.677,72.924,1.0,2,cutting_edge_wear,imminent_failure
4,299,1539,5.88,30.66,1.433,3.028,4.467,10.671,247.107,6.545,81.275,100.121,0.556,241.701,13.751,82.801,38.265,67.0,1.0,2,cutting_edge_wear,imminent_failure
5,0,1540,4.4,30.32,1.202,2.501,2.628,5.401,201.898,14.322,71.074,91.394,0.778,63.803,3.466,63.935,20.744,136.605,0.0,0,none,normal
5,1,1541,4.37,32.4,1.146,2.613,2.53,5.215,210.289,13.644,70.792,91.06,0.78,68.036,3.359,66.184,22.869,111.576,0.0,0,none,normal
5,2,1542,4.54,33.06,1.179,2.418,2.635,5.533,213.592,14.059,75.11,93.233,0.805,69.398,3.517,66.551,20.933,124.274,0.0,0,none,normal
5,3,1543,4.63,34.36,1.193,2.58,2.603,4.944,219.781,14.351,70.115,90.69,0.758,66.336,3.502,70.03,19.451,127.277,0.0,0,none,normal
5,4,1544,4.57,33.99,1.207,2.462,2.476,4.907,225.939,14.093,69.962,91.76,0.793,63.472,3.581,65.229,22.817,134.774,0.0,0,none,normal
5,5,1545,4.86,34.11,1.168,2.51,2.619,5.746,216.46,13.762,73.447,90.398,0.753,64.626,3.458,66.047,20.624,124.274,0.0,0,none,normal
5,6,1546,4.8,34.73,1.152,2.469,2.538,5.015,219.315,14.487,70.236,92.993,0.761,73.261,3.552,73.213,22.08,143.418,0.0,0,none,normal
5,7,1547,4.5,34.75,1.185,2.412,2.475,4.839,227.757,14.013,72.933,89.536,0.802,64.921,3.522,71.081,20.762,130.477,0.0,0,none,normal
5,8,1548,4.57,34.59,1.202,2.514,2.596,5.187,215.305,15.467,78.92,87.512,0.753,68.76,3.41,64.033,21.805,111.034,0.0,0,none,normal
5,9,1549,4.31,32.82,1.193,2.645,2.562,5.232,215.38,13.158,67.227,91.675,0.772,68.128,3.523,70.421,21.29,116.045,0.0,0,none,normal
5,10,1550,4.18,33.29,1.162,2.38,2.642,5.393,206.41,13.152,75.635,88.463,0.825,68.136,3.216,62.593,22.164,126.232,0.0,0,none,normal
5,11,1551,4.28,31.5,1.235,2.624,2.575,5.023,222.129,14.315,68.233,87.741,0.798,67.622,3.32,64.782,21.152,117.893,0.0,0,none,normal
5,12,1552,4.21,30.61,1.183,2.51,2.607,5.092,209.051,13.875,73.722,92.214,0.762,71.058,3.218,64.982,20.784,128.242,0.0,0,none,normal
5,13,1553,4.29,30.67,1.191,2.499,2.594,5.127,214.336,14.229,71.655,91.638,0.766,68.723,3.334,65.862,21.544,122.253,0.0,0,none,normal
5,14,1554,4.12,27.69,1.168,2.325,2.618,5.083,212.827,13.418,70.002,88.153,0.774,66.674,3.351,67.553,21.011,117.135,0.0,0,none,normal
5,15,1555,4.25,28.37,1.217,2.619,2.512,4.776,213.121,13.912,67.935,83.03,0.804,68.772,3.479,66.312,19.722,118.936,0.0,0,none,normal
5,16,1556,4.0,27.73,1.202,2.525,2.566,5.503,208.705,14.085,67.336,89.886,0.757,64.654,3.322,67.286,20.829,129.486,0.0,0,none,normal
5,17,1557,4.19,26.65,1.195,2.592,2.553,5.024,213.41,13.656,65.379,89.811,0.756,70.088,3.324,64.717,23.722,112.186,0.0,0,none,normal
5,18,1558,4.12,26.73,1.154,2.441,2.597,5.121,219.92,13.988,67.698,89.552,0.792,66.503,3.214,66.841,19.812,131.078,0.0,0,none,normal
5,19,1559,4.35,27.87,1.216,2.559,2.582,5.098,224.264,13.305,67.609,89.806,0.743,66.681,3.299,66.434,21.531,131.975,0.0,0,none,normal
5,20,1560,4.23,28.71,1.207,2.563,2.527,5.038,211.715,14.058,69.176,88.776,0.759,70.203,3.422,61.894,21.128,122.817,0.0,0,none,normal
5,21,1561,4.51,28.81,1.214,2.474,2.553,5.195,212.682,14.509,64.134,88.353,0.776,67.351,3.549,67.948,22.861,116.921,0.0,0,none,normal
5,22,1562,4.37,30.13,1.187,2.609,2.663,5.227,209.869,13.359,69.281,87.367,0.777,67.525,3.383,66.522,20.404,128.79,0.0,0,none,normal
5,23,1563,4.1,29.55,1.184,2.458,2.461,5.146,224.084,13.333,72.976,88.005,0.75,72.231,3.481,63.63,21.415,121.494,0.0,0,none,normal
5,24,1564,4.11,30.05,1.181,2.453,2.599,5.323,212.21,14.399,72.195,90.172,0.785,65.597,3.27,64.485,21.902,115.117,0.0,0,none,normal
5,25,1565,4.29,32.0,1.249,2.725,2.637,5.233,218.304,13.325,70.125,90.795,0.789,70.157,3.368,64.914,21.181,137.004,0.0,0,none,normal
5,26,1566,4.41,33.48,1.171,2.477,2.603,5.066,217.289,14.249,79.103,92.147,0.764,71.556,3.404,65.601,20.69,119.896,0.0,0,none,normal
5,27,1567,4.58,32.72,1.153,2.405,2.689,5.612,225.861,13.913,68.49,87.523,0.811,72.229,3.632,71.864,21.312,116.693,0.0,0,none,normal
5,28,1568,4.7,33.91,1.176,2.5,2.634,5.233,215.154,13.71,70.623,87.363,0.784,75.358,3.519,73.105,21.072,128.106,0.0,0,none,normal
5,29,1569,4.58,34.37,1.171,2.506,2.597,4.936,210.11,14.518,66.343,90.069,0.757,66.623,3.293,58.604,21.07,125.518,0.0,0,none,normal
5,30,1570,4.69,35.21,1.221,2.555,2.552,5.312,225.136,14.287,70.159,89.028,0.81,65.923,3.601,68.336,22.106,135.654,0.0,0,none,normal
5,31,1571,4.71,35.0,1.149,2.479,2.603,5.054,220.69,14.009,77.307,91.394,0.767,71.145,3.696,69.749,21.666,123.926,0.0,0,none,normal
5,32,1572,4.6,34.0,1.171,2.364,2.615,5.412,217.71,12.966,69.748,88.09,0.781,71.527,3.456,66.067,21.79,123.684,0.0,0,none,normal
5,33,1573,4.63,33.94,1.191,2.521,2.577,4.635,223.055,14.194,65.905,93.069,0.767,66.162,3.396,69.506,21.605,128.201,0.0,0,none,normal
5,34,1574,4.62,32.31,1.221,2.626,2.533,4.992,218.128,13.43,73.023,88.573,0.79,70.115,3.574,71.637,22.13,127.321,0.0,0,none,normal
5,35,1575,4.83,31.78,1.206,2.579,2.514,5.26,224.883,13.794,71.21,93.227,0.767,77.055,3.739,63.076,22.417,128.148,0.0,0,none,normal
5,36,1576,4.75,30.24,1.231,2.411,2.592,5.185,217.931,13.892,71.92,90.631,0.769,68.937,3.605,67.406,21.091,128.182,0.0,0,none,normal
5,37,1577,4.67,29.87,1.196,2.501,2.492,5.104,220.385,14.702,68.142,87.393,0.774,71.475,3.332,72.642,22.013,127.253,0.0,0,none,normal
5,38,1578,4.57,28.52,1.18,2.389,2.547,4.911,217.761,13.78,65.29,93.204,0.767,73.499,3.55,62.979,20.249,123.289,0.0,0,none,normal
5,39,1579,4.85,28.59,1.21,2.639,2.443,4.953,215.946,13.279,67.93,89.619,0.799,76.372,3.582,66.853,19.452,132.016,0.0,0,none,normal
5,40,1580,4.75,27.52,1.148,2.383,2.629,5.26,215.765,14.519,69.78,89.102,0.752,69.374,3.419,65.675,22.853,124.19,0.0,0,none,normal
5,41,1581,4.94,27.0,1.139,2.476,2.655,5.362,216.389,14.2,67.572,88.492,0.777,72.496,3.698,70.533,21.052,132.138,0.0,0,none,normal
5,42,1582,4.79,28.06,1.213,2.455,2.587,5.596,218.33,14.216,69.502,89.856,0.779,66.169,3.572,70.629,21.541,135.349,0.0,0,none,normal
5,43,1583,4.87,27.37,1.192,2.532,2.692,5.664,215.472,14.527,66.275,89.761,0.775,68.69,3.681,67.719,20.309,122.516,0.0,0,none,normal
5,44,1584,4.91,27.32,1.213,2.547,2.665,5.499,220.063,14.628,69.277,87.016,0.797,67.229,3.444,67.409,20.27,142.156,0.0,0,none,normal
5,45,1585,5.09,27.82,1.163,2.645,2.621,5.41,221.371,13.507,68.17,88.485,0.747,62.77,3.64,62.518,20.773,122.933,0.0,0,none,normal
5,46,1586,5.25,28.29,1.224,2.661,2.592,4.995,221.712,13.293,66.175,89.345,0.789,63.645,3.541,72.289,21.978,123.445,0.0,0,none,normal
5,47,1587,5.26,29.93,1.207,2.619,2.578,5.059,221.893,14.25,69.594,90.767,0.752,69.946,3.666,66.958,21.012,131.437,0.0,0,none,normal
5,48,1588,5.18,31.18,1.187,2.644,2.629,4.936,217.428,13.776,68.456,91.148,0.767,70.007,3.777,67.436,21.129,130.565,0.0,0,none,normal
5,49,1589,5.42,30.89,1.195,2.531,2.596,4.929,220.716,13.815,71.587,90.299,0.75,65.385,3.524,71.289,20.89,128.93,0.0,0,none,normal
